,ISO,dt_00,dt_01,dt_02,dt_03,evaldt_00,evaldt_01,evaldt_02,evaldt_03
7922,IDN,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7923,IRN,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7924,IRQ,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7925,JAM,7,7,7,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7926,JOR,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7927,KAZ,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7928,KEN,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7929,KWT,2,2,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7930,KGZ,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7931,LAO,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7932,LBN,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7933,LSO,5,5,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7934,LBR,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7935,LBY,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7936,MDG,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7937,MWI,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7938,MYS,2,2,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7939,MDV,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7940,MLI,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7941,MRT,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7942,MUS,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7943,MEX,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7944,MDA,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7945,MNG,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7946,MNE,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7947,MAR,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7948,MOZ,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7949,MMR,7,7,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7950,NAM,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7951,NPL,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7952,NIC,7,7,7,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7953,NER,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7954,NGA,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7955,MKD,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7956,OMN,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7957,PAK,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7958,PAN,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7959,PNG,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7960,PRY,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7961,PER,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7962,PHL,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7963,QAT,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7964,ROU,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7965,RUS,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7966,RWA,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7967,SAU,2,2,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7968,SEN,6,6,6,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7969,SRB,6,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7970,SLE,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7971,SGP,0,0,0,0,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7972,SOM,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7973,ZAF,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7974,SSD,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7975,LKA,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7976,SDN,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7977,SUR,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7978,SYR,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7979,TWN,1,1,1,1,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7980,TJK,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7981,TZA,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7982,THA,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7983,TLS,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7984,TGO,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7985,TTO,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7986,TUN,4,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7987,TUR,4,4,4,4,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7988,TKM,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7989,UGA,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7990,UKR,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7991,ARE,2,2,2,2,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7992,URY,3,3,3,3,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7993,UZB,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7994,VEN,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7995,VNM,5,5,5,5,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7996,PSE,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7997,YEM,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7998,ZMB,6,6,6,6,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
7999,ZWE,7,7,7,7,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17
8000,AFG,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8001,ALB,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8002,DZA,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8003,AGO,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8004,ATG,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8005,ARG,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8006,ARM,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8007,ABW,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8008,AZE,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8009,BHS,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8010,BHR,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8011,BGD,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8012,BLR,7,7,7,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8013,BEN,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8014,BTN,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8015,BOL,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8016,BIH,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8017,BWA,2,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8018,BRA,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8019,BGR,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8020,BFA,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8021,BDI,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8022,CPV,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8023,KHM,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8024,CMR,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8025,CAF,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8026,TCD,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8027,CHN,2,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8028,COL,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8029,COG,6,6,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8030,CRI,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8031,CIV,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8032,HRV,5,5,5,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8033,CUB,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8034,CUW,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8035,PRK,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8036,COD,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8037,DJI,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8038,DOM,5,5,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8039,ECU,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8040,EGY,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8041,SLV,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8042,GNQ,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8043,ERI,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8044,SWZ,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8045,ETH,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8046,FJI,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8047,GAB,5,5,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8048,GMB,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8049,GEO,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8050,GHA,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8051,GTM,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8052,GIN,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8053,GNB,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8054,GUY,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8055,HTI,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8056,HND,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8057,HKG,1,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8058,IND,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8059,IDN,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8060,IRN,6,6,6,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8061,IRQ,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8062,JAM,7,7,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8063,JOR,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8064,KAZ,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8065,KEN,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8066,KWT,2,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8067,KGZ,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8068,LAO,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8069,LBN,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8070,LSO,5,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8071,LBR,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8072,LBY,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8073,MDG,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8074,MWI,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8075,MYS,2,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8076,MDV,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8077,MLI,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8078,MRT,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8079,MUS,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8080,MEX,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8081,MDA,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8082,MNG,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8083,MNE,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8084,MAR,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8085,MOZ,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8086,MMR,7,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8087,NAM,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8088,NPL,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8089,NIC,7,7,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8090,NER,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8091,NGA,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8092,MKD,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8093,OMN,3,3,3,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8094,PAK,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8095,PAN,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8096,PNG,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8097,PRY,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8098,PER,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8099,PHL,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8100,QAT,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8101,ROU,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8102,RUS,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8103,RWA,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8104,SAU,2,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8105,SEN,6,6,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8106,SRB,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8107,SLE,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8108,SGP,0,0,0,0,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8109,SOM,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8110,ZAF,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8111,SSD,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8112,LKA,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8113,SDN,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8114,SUR,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8115,SYR,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8116,TWN,1,1,1,1,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8117,TJK,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8118,TZA,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8119,THA,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8120,TLS,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8121,TGO,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8122,TTO,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8123,TUN,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8124,TUR,4,4,4,4,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8125,TKM,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8126,UGA,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8127,UKR,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8128,ARE,2,2,2,2,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8129,URY,3,3,3,3,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8130,UZB,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8131,VEN,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8132,VNM,5,5,5,5,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8133,PSE,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8134,YEM,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8135,ZMB,6,6,6,6,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8136,ZWE,7,7,7,7,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18
8137,AFG,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8138,ALB,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8139,DZA,4,4,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8140,AGO,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8141,ATG,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8142,ARG,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8143,ARM,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8144,ABW,4,4,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8145,AZE,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8146,BHS,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8147,BHR,4,4,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8148,BGD,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8149,BLR,7,7,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8150,BEN,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8151,BTN,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8152,BOL,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8153,BIH,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8154,BWA,2,2,2,2,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8155,BRA,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8156,BGR,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8157,BFA,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8158,BDI,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8159,CPV,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8160,KHM,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8161,CMR,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8162,CAF,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8163,TCD,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8164,CHN,2,2,2,2,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8165,COL,4,4,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8166,COG,6,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8167,CRI,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8168,CIV,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8169,HRV,5,5,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8170,CUB,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8171,CUW,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8172,PRK,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8173,COD,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8174,DJI,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8175,DOM,5,4,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8176,ECU,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8177,EGY,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8178,SLV,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8179,GNQ,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8180,ERI,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8181,SWZ,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8182,ETH,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8183,FJI,6,6,6,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8184,GAB,5,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8185,GMB,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8186,GEO,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8187,GHA,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8188,GTM,4,4,4,4,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8189,GIN,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8190,GNB,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8191,GUY,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8192,HTI,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8193,HND,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8194,HKG,2,2,2,2,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8195,IND,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8196,IDN,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8197,IRN,6,6,5,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8198,IRQ,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8199,JAM,7,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8200,JOR,5,5,5,5,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8201,KAZ,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8202,KEN,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8203,KWT,2,2,2,2,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8204,KGZ,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8205,LAO,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8206,LBN,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8207,LSO,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8208,LBR,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8209,LBY,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8210,MDG,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8211,MWI,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8212,MYS,2,2,2,2,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8213,MDV,6,6,6,6,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8214,MLI,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8215,MRT,7,7,7,7,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8216,MUS,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
8217,MEX,3,3,3,3,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18
