,ISO,dt_00,dt_01,dt_02,dt_03,dt_04,dt_05,dt_06,evaldt_00,evaldt_01,evaldt_02,evaldt_03,evaldt_04,evaldt_05,evaldt_06
186,MNG,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
187,MAR,4,4,4,4,4,4,4,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
188,MOZ,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
189,MMR,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
190,NPL,6,6,6,6,6,6,6,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
191,NIC,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
192,NER,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
193,NGA,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
194,MKD,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
195,OMN,3,3,4,4,4,4,4,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
196,PAK,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
197,PAN,4,4,4,4,4,4,4,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
198,PNG,5,5,5,5,5,5,5,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
199,PRY,5,5,5,5,5,6,6,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
200,PER,6,5,5,5,5,5,5,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
201,PHL,3,3,3,3,3,3,3,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
202,QAT,4,4,4,4,4,4,4,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
203,ROU,6,6,6,6,6,6,6,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
204,RUS,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
205,RWA,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
206,SAU,3,3,3,3,3,3,3,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
207,SEN,6,6,6,6,6,6,6,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
208,SRB,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
209,SGP,0,0,0,0,0,0,0,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
210,SOM,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
211,ZAF,3,3,3,3,4,4,4,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
212,LKA,5,5,5,5,5,5,5,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
213,SDN,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
214,SYR,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
215,TWN,1,1,1,1,1,1,1,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
216,TJK,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
217,TZA,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
218,THA,4,4,4,4,3,3,3,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
219,TGO,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
220,TTO,3,3,3,3,3,2,2,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
221,TUN,3,3,3,3,3,3,3,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
222,TUR,5,5,5,5,5,5,5,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
223,TKM,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
224,UGA,6,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
225,UKR,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
226,ARE,2,2,2,2,2,2,2,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
227,URY,4,4,4,4,4,3,3,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
228,UZB,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
229,VEN,5,5,5,5,5,5,5,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
230,VNM,6,6,6,6,6,6,6,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
231,YEM,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
232,ZMB,7,7,7,7,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
233,ZWE,6,6,6,6,7,7,7,22-Jan-99,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
234,ALB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
235,DZA,6,6,6,6,6,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
236,AGO,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
237,ATG,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
238,ARG,5,5,5,5,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
239,ARM,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
240,AZE,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
241,BHS,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
242,BHR,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
243,BGD,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
244,BLR,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
245,BEN,6,6,6,6,6,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
246,BOL,6,6,6,6,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
247,BIH,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
248,BWA,2,2,2,2,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
249,BRA,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
250,BGR,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
251,BFA,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
252,CPV,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
253,CMR,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
254,CAF,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
255,TCD,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
256,CHN,2,2,2,2,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
257,COL,4,4,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
258,COG,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
259,CRI,4,4,4,4,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
260,CIV,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
261,HRV,5,5,5,5,5,5,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
262,CUB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
263,PRK,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
264,COD,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
265,DOM,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
266,ECU,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
267,EGY,4,4,4,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
268,SLV,4,4,4,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
269,ETH,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
270,GAB,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
271,GMB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
272,GEO,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
273,GHA,6,5,5,5,5,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
274,GTM,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
275,GIN,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
276,GNB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
277,GUY,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
278,HND,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
279,HKG,2,2,2,2,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
280,IND,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
281,IDN,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
282,IRN,6,6,6,6,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
283,IRQ,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
284,JAM,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
285,JOR,5,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
286,KAZ,7,7,7,7,7,7,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
287,KEN,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
288,KWT,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
289,KGZ,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
290,LBN,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
291,LSO,5,5,5,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
292,LBR,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
293,LBY,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
294,MDG,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
295,MWI,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
296,MYS,3,3,3,2,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
297,MDV,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
298,MLI,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
299,MRT,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
300,MUS,2,2,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
301,MEX,4,4,4,4,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
302,MDA,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
303,MNG,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
304,MAR,4,4,4,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
305,MOZ,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
306,MMR,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
307,NPL,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
308,NIC,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
309,NER,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
310,NGA,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
311,MKD,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
312,OMN,3,4,4,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
313,PAK,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
314,PAN,4,4,4,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
315,PNG,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
316,PRY,5,5,5,5,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
317,PER,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
318,PHL,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
319,QAT,4,4,4,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
320,ROU,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
321,RUS,7,7,7,7,7,7,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
322,RWA,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
323,SAU,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
324,SEN,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
325,SRB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
326,SGP,0,0,0,0,0,0,0,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
327,SOM,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
328,ZAF,3,3,3,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
329,LKA,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
330,SDN,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
331,SYR,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
332,TWN,1,1,1,1,1,1,1,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
333,TJK,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
334,TZA,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
335,THA,4,4,4,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
336,TGO,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
337,TTO,3,3,3,3,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
338,TUN,3,3,3,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
339,TUR,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
340,TKM,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
341,UGA,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
342,UKR,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
343,ARE,2,2,2,2,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
344,URY,4,4,4,4,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
345,UZB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
346,VEN,5,5,5,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
347,VNM,6,6,6,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
348,YEM,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
349,ZMB,7,7,7,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
350,ZWE,6,6,6,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
351,ALB,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
352,DZA,6,6,6,6,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
353,AGO,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
354,ATG,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
355,ARG,5,5,5,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
356,ARM,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
357,AZE,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
358,BHS,3,3,3,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
359,BHR,3,3,3,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
360,BGD,5,5,5,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
361,BLR,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
362,BEN,6,6,6,6,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
363,BOL,6,6,6,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
364,BIH,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
365,BWA,2,2,2,2,2,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
366,BRA,6,6,6,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
367,BGR,6,6,6,6,6,6,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
368,BFA,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
369,CPV,6,6,6,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
370,CMR,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
371,CAF,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
372,TCD,7,7,7,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
373,CHN,2,2,2,2,2,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01
