,ISO,dt_00,dt_01,dt_02,dt_03,evaldt_00,evaldt_01,evaldt_02,evaldt_03
10132,PER,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10133,PHL,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10134,QAT,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10135,ROU,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10136,RUS,4,4,4,4,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10137,RWA,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10138,SAU,2,2,2,2,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10139,SEN,5,5,5,5,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10140,SRB,5,5,4,4,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10141,SLE,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10142,SGP,0,0,0,0,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10143,SOM,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10144,ZAF,4,4,4,4,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10145,SSD,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10146,LKA,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10147,SDN,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10148,SUR,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10149,SYR,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10150,TWN,1,1,1,1,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10151,TJK,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10152,TZA,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10153,THA,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10154,TLS,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10155,TGO,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10156,TTO,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10157,TUN,5,5,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10158,TUR,5,5,5,5,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10159,TKM,6,6,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10160,UGA,6,6,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10161,UKR,7,7,6,6,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10162,ARE,2,2,2,2,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10163,URY,3,3,3,3,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10164,UZB,5,5,5,5,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10165,VEN,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10166,VNM,4,4,4,4,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10167,PSE,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10168,YEM,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10169,ZMB,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10170,ZWE,7,7,7,7,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20
10171,AFG,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10172,ALB,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10173,DZA,4,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10174,AGO,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10175,ATG,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10176,ARG,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10177,ARM,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10178,ABW,4,4,4,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10179,AZE,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10180,BHS,3,3,3,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10181,BHR,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10182,BGD,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10183,BLR,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10184,BEN,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10185,BTN,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10186,BOL,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10187,BIH,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10188,BWA,2,2,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10189,BRA,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10190,BGR,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10191,BFA,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10192,BDI,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10193,CPV,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10194,KHM,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10195,CMR,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10196,CAF,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10197,TCD,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10198,CHN,2,2,2,2,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10199,COL,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10200,COG,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10201,CRI,3,3,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10202,CIV,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10203,HRV,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10204,CUB,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10205,CUW,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10206,PRK,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10207,COD,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10208,DJI,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10209,DOM,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10210,ECU,6,6,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10211,EGY,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10212,SLV,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10213,GNQ,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10214,ERI,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10215,SWZ,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10216,ETH,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10217,FJI,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10218,GAB,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10219,GMB,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10220,GEO,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10221,GHA,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10222,GTM,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10223,GIN,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10224,GNB,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10225,GUY,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10226,HTI,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10227,HND,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10228,HKG,2,2,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10229,IND,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10230,IDN,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10231,IRN,6,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10232,IRQ,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10233,JAM,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10234,JOR,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10235,KAZ,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10236,KEN,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10237,KWT,2,2,2,2,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10238,KGZ,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10239,LAO,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10240,LBN,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10241,LSO,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10242,LBR,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10243,LBY,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10244,MDG,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10245,MWI,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10246,MYS,2,2,2,2,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10247,MDV,6,6,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10248,MLI,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10249,MRT,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10250,MUS,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10251,MEX,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10252,MDA,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10253,MNG,6,6,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10254,MNE,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10255,MAR,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10256,MOZ,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10257,MMR,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10258,NAM,5,5,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10259,NPL,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10260,NIC,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10261,NER,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10262,NGA,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10263,MKD,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10264,OMN,4,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10265,PAK,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10266,PAN,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10267,PNG,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10268,PRY,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10269,PER,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10270,PHL,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10271,QAT,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10272,ROU,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10273,RUS,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10274,RWA,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10275,SAU,2,2,2,2,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10276,SEN,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10277,SRB,5,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10278,SLE,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10279,SGP,0,0,0,0,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10280,SOM,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10281,ZAF,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10282,SSD,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10283,LKA,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10284,SDN,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10285,SUR,6,6,6,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10286,SYR,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10287,TWN,1,1,1,1,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10288,TJK,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10289,TZA,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10290,THA,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10291,TLS,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10292,TGO,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10293,TTO,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10294,TUN,5,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10295,TUR,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10296,TKM,6,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10297,UGA,6,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10298,UKR,7,6,6,6,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10299,ARE,2,2,2,2,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10300,URY,3,3,3,3,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10301,UZB,5,5,5,5,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10302,VEN,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10303,VNM,4,4,4,4,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10304,PSE,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10305,YEM,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10306,ZMB,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10307,ZWE,7,7,7,7,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20
10308,AFG,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10309,ALB,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10310,DZA,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10311,AGO,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10312,ATG,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10313,ARG,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10314,ARM,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10315,ABW,4,4,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10316,AZE,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10317,BHS,3,3,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10318,BHR,5,5,5,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10319,BGD,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10320,BLR,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10321,BEN,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10322,BTN,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10323,BOL,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10324,BIH,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10325,BWA,2,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10326,BRA,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10327,BGR,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10328,BFA,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10329,BDI,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10330,CPV,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10331,KHM,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10332,CMR,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10333,CAF,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10334,TCD,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10335,CHN,2,2,2,2,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10336,COL,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10337,COG,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10338,CRI,3,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10339,CIV,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10340,HRV,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10341,CUB,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10342,CUW,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10343,PRK,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10344,COD,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10345,DJI,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10346,DOM,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10347,ECU,6,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10348,EGY,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10349,SLV,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10350,GNQ,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10351,ERI,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10352,SWZ,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10353,ETH,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10354,FJI,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10355,GAB,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10356,GMB,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10357,GEO,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10358,GHA,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10359,GTM,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10360,GIN,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10361,GNB,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10362,GUY,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10363,HTI,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10364,HND,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10365,HKG,2,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10366,IND,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10367,IDN,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10368,IRN,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10369,IRQ,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10370,JAM,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10371,JOR,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10372,KAZ,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10373,KEN,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10374,KWT,2,2,2,2,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10375,KGZ,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10376,LAO,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10377,LBN,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10378,LSO,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10379,LBR,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10380,LBY,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10381,MDG,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10382,MWI,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10383,MYS,2,2,2,2,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10384,MDV,6,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10385,MLI,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10386,MRT,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10387,MUS,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10388,MEX,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10389,MDA,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10390,MNG,6,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10391,MNE,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10392,MAR,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10393,MOZ,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10394,MMR,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10395,NAM,5,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10396,NPL,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10397,NIC,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10398,NER,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10399,NGA,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10400,MKD,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10401,OMN,5,5,5,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10402,PAK,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10403,PAN,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10404,PNG,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10405,PRY,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10406,PER,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10407,PHL,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10408,QAT,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10409,ROU,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10410,RUS,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10411,RWA,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10412,SAU,2,2,2,2,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10413,SEN,5,5,5,5,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10414,SRB,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10415,SLE,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10416,SGP,0,0,0,0,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10417,SOM,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10418,ZAF,4,4,4,4,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10419,SSD,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10420,LKA,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10421,SDN,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10422,SUR,6,6,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10423,SYR,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10424,TWN,1,1,1,1,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10425,TJK,7,7,7,7,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10426,TZA,6,6,6,6,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
10427,THA,3,3,3,3,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21
